entry_type,canonical_term,alias,domain,source_system,note
field_alias,picking.quantity,LIPS.UMREV,SD,SAP,"context_patch=true; system=SAP; object=LIPS; field=UMREV; object_description=SD Delivery — Item Delivery items, picked/delivered qty. SD Sales Distribution; field_description=Conversion Factor of Delivery Quantity VRKME for MEINS; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=SD, data_element=LE_UMREV, domain=FLTP"
field_alias,picking.quantity,LIPS.PODREL,SD,SAP,"context_patch=true; system=SAP; object=LIPS; field=PODREL; object_description=SD Delivery — Item Delivery items, picked/delivered qty. SD Sales Distribution; field_description=POD Control (Proof of Delivery); note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=SD, data_element=PODREL, domain=PODREL"
field_alias,picking.quantity,LIPS.SPE_GEN_ELIKZ,SD,SAP,"context_patch=true; system=SAP; object=LIPS; field=SPE_GEN_ELIKZ; object_description=SD Delivery — Item Delivery items, picked/delivered qty. SD Sales Distribution; field_description=""Delivery Completed"" Indicator; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=SD, data_element=ELIKZ, domain=XFELD"
field_alias,picking.quantity,LIPS.SPE_INSPOUT_GUID,SD,SAP,"context_patch=true; system=SAP; object=LIPS; field=SPE_INSPOUT_GUID; object_description=SD Delivery — Item Delivery items, picked/delivered qty. SD Sales Distribution; field_description=Inspections: Inspection outcome GUID set by EWM; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=SD, data_element=/SPE/INSP_OUT_GUID_16, domain=/SPE/RET_GUID16"
field_alias,picking.quantity,LIPS.SPE_AUTH_COMPLET,SD,SAP,"context_patch=true; system=SAP; object=LIPS; field=SPE_AUTH_COMPLET; object_description=SD Delivery — Item Delivery items, picked/delivered qty. SD Sales Distribution; field_description=RMA completion indicator; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=SD, data_element=/SPE/RET_RMA_COMPLETED, domain=/SPE/RET_RMA_COMPLETED"
field_alias,picking.quantity,LIPS.ORMNG,SD,SAP,"context_patch=true; system=SAP; object=LIPS; field=ORMNG; object_description=SD Delivery — Item Delivery items, picked/delivered qty. SD Sales Distribution; field_description=Original Quantity of Delivery Item; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=SD, data_element=ORMNG_VL, domain=MENG13"
field_alias,picking.quantity,LIPS.SPE_LIEFFZ,SD,SAP,"context_patch=true; system=SAP; object=LIPS; field=SPE_LIEFFZ; object_description=SD Delivery — Item Delivery items, picked/delivered qty. SD Sales Distribution; field_description=Cumulative Qty for SchedAgr - Vendor's Point of View; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=SD, data_element=/SPE/LIEFFZ, domain=MENG15"
field_alias,picking.quantity,LIPS.SPE_MAT_SUBST,SD,SAP,"context_patch=true; system=SAP; object=LIPS; field=SPE_MAT_SUBST; object_description=SD Delivery — Item Delivery items, picked/delivered qty. SD Sales Distribution; field_description=Reason for material substitution; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=SD, data_element=/SPE/MAT_SUBST, domain=/SPE/MAT_SUBST"
field_alias,picking.quantity,LIPS.SPE_STRUC,SD,SAP,"context_patch=true; system=SAP; object=LIPS; field=SPE_STRUC; object_description=SD Delivery — Item Delivery items, picked/delivered qty. SD Sales Distribution; field_description=Structure of Items That Are Delivered Together; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=SD, data_element=/SPE/STRUC, domain="
field_alias,picking.quantity,LIPS.SPE_VERSION,SD,SAP,"context_patch=true; system=SAP; object=LIPS; field=SPE_VERSION; object_description=SD Delivery — Item Delivery items, picked/delivered qty. SD Sales Distribution; field_description=Delivery Version at Confirmation; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=SD, data_element=/SPE/DE_DLV_VERSION, domain=NUMC04"
field_alias,picking.quantity,LIPS.SPE_COMPL_MVT,SD,SAP,"context_patch=true; system=SAP; object=LIPS; field=SPE_COMPL_MVT; object_description=SD Delivery — Item Delivery items, picked/delivered qty. SD Sales Distribution; field_description=Completion of Goods Movements after Difference Postings; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=SD, data_element=/SPE/COMPL_MVT, domain=XFELD"
field_alias,picking.quantity,LIPS.J_1BTAXLW4,SD,SAP,"context_patch=true; system=SAP; object=LIPS; field=J_1BTAXLW4; object_description=SD Delivery — Item Delivery items, picked/delivered qty. SD Sales Distribution; field_description=COFINS Tax Law; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=SD, data_element=J_1BTAXLW4, domain=J_1BTAXLW4"
field_alias,picking.quantity,LIPS.J_1BTAXLW5,SD,SAP,"context_patch=true; system=SAP; object=LIPS; field=J_1BTAXLW5; object_description=SD Delivery — Item Delivery items, picked/delivered qty. SD Sales Distribution; field_description=PIS Tax Law; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=SD, data_element=J_1BTAXLW5, domain=J_1BTAXLW5"
field_alias,picking.quantity,LIPS.J_1BTAXLW3,SD,SAP,"context_patch=true; system=SAP; object=LIPS; field=J_1BTAXLW3; object_description=SD Delivery — Item Delivery items, picked/delivered qty. SD Sales Distribution; field_description=ISS Tax Law; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=SD, data_element=J_1BTAXLW3, domain=J_1BTAXLW3"
field_alias,picking.quantity,LIPS.KBNKZ,SD,SAP,"context_patch=true; system=SAP; object=LIPS; field=KBNKZ; object_description=SD Delivery — Item Delivery items, picked/delivered qty. SD Sales Distribution; field_description=Kanban Indicator; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=SD, data_element=KBNKZ, domain=KBNKZ"
field_alias,picking.quantity,LIPS.FLPKZ,SD,SAP,"context_patch=true; system=SAP; object=LIPS; field=FLPKZ; object_description=SD Delivery — Item Delivery items, picked/delivered qty. SD Sales Distribution; field_description=Field Logistics Indicator; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=SD, data_element=FLPKZ, domain=FLPKZ"
field_alias,picking.quantity,LIPS.WEMPF,SD,SAP,"context_patch=true; system=SAP; object=LIPS; field=WEMPF; object_description=SD Delivery — Item Delivery items, picked/delivered qty. SD Sales Distribution; field_description=Goods Recipient; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=SD, data_element=WEMPF, domain=WEMPF"
field_alias,picking.quantity,LIPS.CREATION_TS,SD,SAP,"context_patch=true; system=SAP; object=LIPS; field=CREATION_TS; object_description=SD Delivery — Item Delivery items, picked/delivered qty. SD Sales Distribution; field_description=UTC Time Stamp in Long Form (YYYYMMDDhhmmssmmmuuun); note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=SD, data_element=TIMESTAMPL, domain=TZNTSTMPL"
field_alias,picking.quantity,LIPS.CHANGED_TS,SD,SAP,"context_patch=true; system=SAP; object=LIPS; field=CHANGED_TS; object_description=SD Delivery — Item Delivery items, picked/delivered qty. SD Sales Distribution; field_description=UTC Time Stamp in Long Form (YYYYMMDDhhmmssmmmuuun); note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=SD, data_element=TIMESTAMPL, domain=TZNTSTMPL"
field_alias,picking.quantity,LIPS.PIKMG_WH,SD,SAP,"context_patch=true; system=SAP; object=LIPS; field=PIKMG_WH; object_description=SD Delivery — Item Delivery items, picked/delivered qty. SD Sales Distribution; field_description=Picked Quantity in Sales Units from 3rd Party Warehouse; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=SD, data_element=PIKMG_WH, domain=MENG13"
field_alias,picking.quantity,LIPS.PIKMG_WH_BU,SD,SAP,"context_patch=true; system=SAP; object=LIPS; field=PIKMG_WH_BU; object_description=SD Delivery — Item Delivery items, picked/delivered qty. SD Sales Distribution; field_description=Picked Quantity in Base Units from 3rd Party Warehouse; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=SD, data_element=PIKMG_WH_BU, domain=MENG13"
field_alias,picking.quantity,LIPS.HDALL,SD,SAP,"context_patch=true; system=SAP; object=LIPS; field=HDALL; object_description=SD Delivery — Item Delivery items, picked/delivered qty. SD Sales Distribution; field_description=Inbound Delivery Item Not Yet Complete (on Hold); note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=SD, data_element=/SPE/INB_HDALL_ITM, domain=XFELD"
field_alias,picking.quantity,LIPS.VLSTP,SD,SAP,"context_patch=true; system=SAP; object=LIPS; field=VLSTP; object_description=SD Delivery — Item Delivery items, picked/delivered qty. SD Sales Distribution; field_description=Decentralized whse processing; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=SD, data_element=VLSTP, domain=STATV"
field_alias,picking.quantity,LIPS./CWM/PIKMG,SD,SAP,"context_patch=true; system=SAP; object=LIPS; field=/CWM/PIKMG; object_description=SD Delivery — Item Delivery items, picked/delivered qty. SD Sales Distribution; field_description=Quantity Picked/Placed in Storage in Parallel UoM; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=SD, data_element=/CWM/PIKMG, domain=MENG13"
field_alias,picking.quantity,LIPS./CWM/XENTER,SD,SAP,"context_patch=true; system=SAP; object=LIPS; field=/CWM/XENTER; object_description=SD Delivery — Item Delivery items, picked/delivered qty. SD Sales Distribution; field_description=Indicator Stating Whether Quantity Clearly Entered in PUoM; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=SD, data_element=/CWM/XENTER, domain=XFELD"
field_alias,picking.quantity,LIPS./CWM/XTAENTER,SD,SAP,"context_patch=true; system=SAP; object=LIPS; field=/CWM/XTAENTER; object_description=SD Delivery — Item Delivery items, picked/delivered qty. SD Sales Distribution; field_description=Indicator Stating Whether Qty to Be Entered in PUoM in TO; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=SD, data_element=/CWM/XTAENTER, domain=XFELD"
field_alias,picking.quantity,LIPS./CWM/KCMENG,SD,SAP,"context_patch=true; system=SAP; object=LIPS; field=/CWM/KCMENG; object_description=SD Delivery — Item Delivery items, picked/delivered qty. SD Sales Distribution; field_description=Cumulatd CWM Batch Quantity of all Split Items (in StckUnit); note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=SD, data_element=/CWM/KCMENG, domain=MENG15"
field_alias,picking.quantity,LIPS./CWM/EBUMG,SD,SAP,"context_patch=true; system=SAP; object=LIPS; field=/CWM/EBUMG; object_description=SD Delivery — Item Delivery items, picked/delivered qty. SD Sales Distribution; field_description=Quantity to Be Posted in PUoM; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=SD, data_element=/CWM/EBUMG, domain=MENG15"
field_alias,picking.quantity,LIPS./KJEDM/INVERTED,SD,SAP,"context_patch=true; system=SAP; object=LIPS; field=/KJEDM/INVERTED; object_description=SD Delivery — Item Delivery items, picked/delivered qty. SD Sales Distribution; field_description=Inverted Flag; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=SD, data_element=/KJEDM/INVERTED_FLAG, domain=FLAG"
field_alias,picking.quantity,LIPS./SAPMP/LBA_NO,SD,SAP,"context_patch=true; system=SAP; object=LIPS; field=/SAPMP/LBA_NO; object_description=SD Delivery — Item Delivery items, picked/delivered qty. SD Sales Distribution; field_description=DTUC Complete; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=SD, data_element=/SAPMP/LBADONE, domain=XFELD"
field_alias,picking.quantity,LIPS./SAPMP/ALT_CONV,SD,SAP,"context_patch=true; system=SAP; object=LIPS; field=/SAPMP/ALT_CONV; object_description=SD Delivery — Item Delivery items, picked/delivered qty. SD Sales Distribution; field_description=Mill: Indicator Provisional Conversion Factors; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=SD, data_element=/SAPMP/ALT_CONV, domain=XFELD"
field_alias,picking.quantity,LIPS.MILL_UCDET,SD,SAP,"context_patch=true; system=SAP; object=LIPS; field=MILL_UCDET; object_description=SD Delivery — Item Delivery items, picked/delivered qty. SD Sales Distribution; field_description=Batch Determination for Original Batches; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=SD, data_element=MILL_UCDET, domain=MILL_UCDET"
field_alias,material.sku,VBRP.UMVKZ,SD,SAP,"context_patch=true; system=SAP; object=VBRP; field=UMVKZ; object_description=Billing Document — Item Invoice line items. SD Sales Distribution; field_description=Numerator (factor) for conversion of sales quantity into SKU; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=SD, data_element=UMVKZ, domain=UMBSZ"
field_alias,material.sku,VBRP.UMVKN,SD,SAP,"context_patch=true; system=SAP; object=VBRP; field=UMVKN; object_description=Billing Document — Item Invoice line items. SD Sales Distribution; field_description=Denominator (divisor) for conversion of sales Qty into SKU; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=SD, data_element=UMVKN, domain=UMBSN"
field_alias,invoice.billing_document_id,VBRP.VBELV,SD,SAP,"context_patch=true; system=SAP; object=VBRP; field=VBELV; object_description=Billing Document — Item Invoice line items. SD Sales Distribution; field_description=Originating Document; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=SD, data_element=VBELV, domain=VBELN"
field_alias,invoice.billing_document_id,VBRP.AUBEL,SD,SAP,"context_patch=true; system=SAP; object=VBRP; field=AUBEL; object_description=Billing Document — Item Invoice line items. SD Sales Distribution; field_description=Sales Document; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=SD, data_element=VBELN_VA, domain=VBELN"
field_alias,sales_order.id,VBRP.ARKTX,SD,SAP,"context_patch=true; system=SAP; object=VBRP; field=ARKTX; object_description=Billing Document — Item Invoice line items. SD Sales Distribution; field_description=Short text for sales order item; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=SD, data_element=ARKTX, domain=TEXT40"
field_alias,invoice.amount,VBRP.KZWI1,SD,SAP,"context_patch=true; system=SAP; object=VBRP; field=KZWI1; object_description=Billing Document — Item Invoice line items. SD Sales Distribution; field_description=Subtotal 1 from Pricing Procedure for Price Element; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=SD, data_element=KZWI1, domain=WERTV7"
field_alias,invoice.amount,VBRP.KZWI2,SD,SAP,"context_patch=true; system=SAP; object=VBRP; field=KZWI2; object_description=Billing Document — Item Invoice line items. SD Sales Distribution; field_description=Subtotal 2 from Pricing Procedure for Price Element; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=SD, data_element=KZWI2, domain=WERTV7"
field_alias,invoice.amount,VBRP.KZWI3,SD,SAP,"context_patch=true; system=SAP; object=VBRP; field=KZWI3; object_description=Billing Document — Item Invoice line items. SD Sales Distribution; field_description=Subtotal 3 from Pricing Procedure for Price Element; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=SD, data_element=KZWI3, domain=WERTV7"
field_alias,invoice.amount,VBRP.KZWI4,SD,SAP,"context_patch=true; system=SAP; object=VBRP; field=KZWI4; object_description=Billing Document — Item Invoice line items. SD Sales Distribution; field_description=Subtotal 4 from Pricing Procedure for Price Element; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=SD, data_element=KZWI4, domain=WERTV7"
field_alias,invoice.amount,VBRP.KZWI5,SD,SAP,"context_patch=true; system=SAP; object=VBRP; field=KZWI5; object_description=Billing Document — Item Invoice line items. SD Sales Distribution; field_description=Subtotal 5 from Pricing Procedure for Price Element; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=SD, data_element=KZWI5, domain=WERTV7"
field_alias,invoice.amount,VBRP.KZWI6,SD,SAP,"context_patch=true; system=SAP; object=VBRP; field=KZWI6; object_description=Billing Document — Item Invoice line items. SD Sales Distribution; field_description=Subtotal 6 from Pricing Procedure for Price Element; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=SD, data_element=KZWI6, domain=WERTV7"
field_alias,exchange_rate.rate,VBRP.STCUR,SD,SAP,"context_patch=true; system=SAP; object=VBRP; field=STCUR; object_description=Billing Document — Item Invoice line items. SD Sales Distribution; field_description=Exchange rate for statistics (Exch.rate at time of creation); note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=SD, data_element=STCUR_AP, domain=KURRF"
field_alias,tax.jurisdiction_code,VBRP.TXJCD,SD,SAP,"context_patch=true; system=SAP; object=VBRP; field=TXJCD; object_description=Billing Document — Item Invoice line items. SD Sales Distribution; field_description=Tax Jurisdiction; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=SD, data_element=TXJCD, domain=TXJCD"
field_alias,invoice.amount,VBRP.CMPRE,SD,SAP,"context_patch=true; system=SAP; object=VBRP; field=CMPRE; object_description=Billing Document — Item Invoice line items. SD Sales Distribution; field_description=Item credit price; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=SD, data_element=CMPRE, domain=WERTV6"
field_alias,material.batch_managed_flag,VBRP.XCHAR,SD,SAP,"context_patch=true; system=SAP; object=VBRP; field=XCHAR; object_description=Billing Document — Item Invoice line items. SD Sales Distribution; field_description=Batch management indicator (internal); note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=SD, data_element=XCHAR, domain=XFELD"
field_alias,sales_order.id,VBRP.BZIRK_AUFT,SD,SAP,"context_patch=true; system=SAP; object=VBRP; field=BZIRK_AUFT; object_description=Billing Document — Item Invoice line items. SD Sales Distribution; field_description=Sales district of sales order; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=SD, data_element=BZIRK_AUFT, domain=BZIRK"
field_alias,sales_order.id,VBRP.LLAND_AUFT,SD,SAP,"context_patch=true; system=SAP; object=VBRP; field=LLAND_AUFT; object_description=Billing Document — Item Invoice line items. SD Sales Distribution; field_description=Destination Country/Region of Sales Order; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=SD, data_element=LLAND_AUFT, domain=LAND1"
field_alias,sales_order.id,VBRP.REGIO_AUFT,SD,SAP,"context_patch=true; system=SAP; object=VBRP; field=REGIO_AUFT; object_description=Billing Document — Item Invoice line items. SD Sales Distribution; field_description=Region of Sales Order; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=SD, data_element=REGIO_AUFT, domain=REGIO"
field_alias,journal_entry.line_item_number,VBRP.ABRBG,SD,SAP,"context_patch=true; system=SAP; object=VBRP; field=ABRBG; object_description=Billing Document — Item Invoice line items. SD Sales Distribution; field_description=Start of accounting settlement period; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=SD, data_element=ABRBG, domain=DATUM"
field_alias,sales_order.id,VBRP.AUGRU_AUFT,SD,SAP,"context_patch=true; system=SAP; object=VBRP; field=AUGRU_AUFT; object_description=Billing Document — Item Invoice line items. SD Sales Distribution; field_description=Order Reason (Reason for the Business Transaction); note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=SD, data_element=AUGRU, domain=AUGRU"
field_alias,invoice.amount,VBRP.CMPRE_FLT,SD,SAP,"context_patch=true; system=SAP; object=VBRP; field=CMPRE_FLT; object_description=Billing Document — Item Invoice line items. SD Sales Distribution; field_description=Item Credit Price; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=SD, data_element=CMPRE_FLT, domain=FLTP"
field_alias,address.region,VBRP.J_1AREGIO,SD,SAP,"context_patch=true; system=SAP; object=VBRP; field=J_1AREGIO; object_description=Billing Document — Item Invoice line items. SD Sales Distribution; field_description=Region (State, Province, County); note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=SD, data_element=REGIO, domain=REGIO"
field_alias,material.sku,VBRP.J_1AGICD,SD,SAP,"context_patch=true; system=SAP; object=VBRP; field=J_1AGICD; object_description=Billing Document — Item Invoice line items. SD Sales Distribution; field_description=Activity Code for Gross Income Tax; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=SD, data_element=J_1AGICD_D, domain=J_1AGICD2"
field_alias,material.sku,VBRP.J_1BCFOP,SD,SAP,"context_patch=true; system=SAP; object=VBRP; field=J_1BCFOP; object_description=Billing Document — Item Invoice line items. SD Sales Distribution; field_description=CFOP Code and Extension; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=SD, data_element=J_1BCFOP, domain=J_1BCFOP"
field_alias,material.sku,VBRP.J_1BTXSDC,SD,SAP,"context_patch=true; system=SAP; object=VBRP; field=J_1BTXSDC; object_description=Billing Document — Item Invoice line items. SD Sales Distribution; field_description=SD tax code; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=SD, data_element=J_1BTXSDC_, domain=J_1BTXSDC"
field_alias,journal_entry.line_item_number,VBRP.BEMOT,SD,SAP,"context_patch=true; system=SAP; object=VBRP; field=BEMOT; object_description=Billing Document — Item Invoice line items. SD Sales Distribution; field_description=Accounting Indicator; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=SD, data_element=BEMOT, domain=BEMOT"
field_alias,material.sku,VBRP.MSR_REFUND_CODE,SD,SAP,"context_patch=true; system=SAP; object=VBRP; field=MSR_REFUND_CODE; object_description=Billing Document — Item Invoice line items. SD Sales Distribution; field_description=Returns Refund Code; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=SD, data_element=MSR_RETURNS_REFUND_CODE, domain=MSR_RETURNS_REFUND_CODE"
field_alias,invoice.amount,VBRP.NRAB_VALUE,SD,SAP,"context_patch=true; system=SAP; object=VBRP; field=NRAB_VALUE; object_description=Billing Document — Item Invoice line items. SD Sales Distribution; field_description=Condition Value; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=SD, data_element=KWERT, domain=WERTV7"
field_alias,exchange_rate.rate,VBRP.AKKUR,SD,SAP,"context_patch=true; system=SAP; object=VBRP; field=AKKUR; object_description=Billing Document — Item Invoice line items. SD Sales Distribution; field_description=Exchange rate for letter-of-credit procg in foreign trade; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=SD, data_element=AKKUR, domain=KURRF"
field_alias,invoice.amount,VBRP.GRWRT,SD,SAP,"context_patch=true; system=SAP; object=VBRP; field=GRWRT; object_description=Billing Document — Item Invoice line items. SD Sales Distribution; field_description=Statistical value for foreign trade; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=SD, data_element=GRWRT, domain=GRWRT"
field_alias,product.lifecycle_status,VBRP.ABSTA,SD,SAP,"context_patch=true; system=SAP; object=VBRP; field=ABSTA; object_description=Billing Document — Item Invoice line items. SD Sales Distribution; field_description=Rejection Status for Billing Document Request Item; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=SD, data_element=ABSTA_BDR, domain=STATV"
field_alias,material.sku,VBRP.MWSK1,SD,SAP,"context_patch=true; system=SAP; object=VBRP; field=MWSK1; object_description=Billing Document — Item Invoice line items. SD Sales Distribution; field_description=Tax on sales/purchases code; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=SD, data_element=MWSKZ, domain=MWSKZ"
field_alias,invoice.amount,VBRP._DATAAGING,SD,SAP,"context_patch=true; system=SAP; object=VBRP; field=_DATAAGING; object_description=Billing Document — Item Invoice line items. SD Sales Distribution; field_description=Data Filter Value for Data Aging; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=SD, data_element=DATA_TEMPERATURE, domain=DATA_TEMPERATURE"
field_alias,material.origin,VBRP.SPE_HERKR,SD,SAP,"context_patch=true; system=SAP; object=VBRP; field=SPE_HERKR; object_description=Billing Document — Item Invoice line items. SD Sales Distribution; field_description=Region of Origin of Material (Non-Preferential Origin); note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=SD, data_element=HERKR, domain=REGIO"
field_alias,employee.id,VBRP.VTKEY,SD,SAP,"context_patch=true; system=SAP; object=VBRP; field=VTKEY; object_description=Billing Document — Item Invoice line items. SD Sales Distribution; field_description=Identification of a Provider Contract; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=SD, data_element=VTKEY_KK, domain=VTKEY_KK"
field_alias,address.region,VBRP.REGIO_ANA,SD,SAP,"context_patch=true; system=SAP; object=VBRP; field=REGIO_ANA; object_description=Billing Document — Item Invoice line items. SD Sales Distribution; field_description=Region (State, Province, County); note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=SD, data_element=REGIO, domain=REGIO"
field_alias,material.sku,VBRP.CITYC_ANA,SD,SAP,"context_patch=true; system=SAP; object=VBRP; field=CITYC_ANA; object_description=Billing Document — Item Invoice line items. SD Sales Distribution; field_description=City Code; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=SD, data_element=CITYC, domain=CITYC"
field_alias,product.lifecycle_status,VBRP.VF_STATUS_ANA,SD,SAP,"context_patch=true; system=SAP; object=VBRP; field=VF_STATUS_ANA; object_description=Billing Document — Item Invoice line items. SD Sales Distribution; field_description=SD Billing Status; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=SD, data_element=VF_STATUS, domain=VF_STATUS"
field_alias,material.sku,VBRP.COUNC_ANA,SD,SAP,"context_patch=true; system=SAP; object=VBRP; field=COUNC_ANA; object_description=Billing Document — Item Invoice line items. SD Sales Distribution; field_description=County Code; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=SD, data_element=COUNC, domain=COUNC"
field_alias,material.number,VBRP.FSH_SEASON_YEAR,SD,SAP,"context_patch=true; system=SAP; object=VBRP; field=FSH_SEASON_YEAR; object_description=Billing Document — Item Invoice line items. SD Sales Distribution; field_description=Season Year; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=SD, data_element=FSH_SAISJ, domain=FSH_CJAHR"
field_alias,material.number,VBRP.FSH_SEASON,SD,SAP,"context_patch=true; system=SAP; object=VBRP; field=FSH_SEASON; object_description=Billing Document — Item Invoice line items. SD Sales Distribution; field_description=Season; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=SD, data_element=FSH_SAISO, domain=RFM_SAISO"
field_alias,material.number,VBRP.FSH_COLLECTION,SD,SAP,"context_patch=true; system=SAP; object=VBRP; field=FSH_COLLECTION; object_description=Billing Document — Item Invoice line items. SD Sales Distribution; field_description=Fashion Collection; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=SD, data_element=FSH_COLLECTION, domain=FSH_COLLECTION"
