sap_module,sap_table,sap_field,sap_description,sap_data_element,sap_domain,sap_table_description,classification_bucket,top_canonical_concept_id,top_canonical_strength,second_canonical_concept_id,second_canonical_strength,strength_margin,confidence_tier,top_canonical_matches,candidate_reason
S/4HANA,ACDOCA,BWTAR,Valuation Type,BWTAR_D,BWTAR,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,unmapped,activity id,0.60,absence.start_date,0.50,0.10,medium,activity id:0.60 | absence.start_date:0.50 | absence.type:0.50,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,PERART,Type of Period,ML_PER_ART,CK_PER_ART,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,weak_canonical_candidate,activity id,0.60,absence.start_date,0.50,0.10,medium,activity id:0.60 | absence.start_date:0.50 | absence.type:0.50,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,MLPOSNR,Item in Material Ledger Document,ML_MLPOS,NUMC6,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,unmapped,journal_entry.line_item_number,0.60,,,0.60,medium,journal_entry.line_item_number:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,ACCAS_SENDER,Account Assignment in Sender System,ACCAS_SENDER,ACCAS,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,unmapped,audit.source_system,0.60,,,0.60,medium,audit.source_system:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,OBJNR,Object number,J_OBJNR,J_OBJNR,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,unmapped,journal_entry.id,0.60,account.owner_employee_id,0.50,0.10,medium,journal_entry.id:0.60 | account.owner_employee_id:0.50 | accounting.document_number:0.50,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,PAROBSRC,Source of PAROB: PAROB1 or type of partner object,FINS_PAROB_SRC,FINS_PAROB_SRC,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,unmapped,activity id,0.60,absence.start_date,0.50,0.10,medium,activity id:0.60 | absence.start_date:0.50 | absence.type:0.50,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,CO_BELKZ,CO Debit/Credit Indicator,FINS_CO_BELKZ,FINS_CO_BELKZ,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,weak_canonical_candidate,journal_entry.debit_credit_indicator,0.60,,,0.60,medium,journal_entry.debit_credit_indicator:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,CO_BEKNZ,Debit/Credit Indicator (Origin),FINS_CO_BEKNZ,BEKNZ,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,weak_canonical_candidate,journal_entry.debit_credit_indicator,0.60,,,0.60,medium,journal_entry.debit_credit_indicator:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,BELTP,Debit Type,BP_INOUT,BP_INOUT,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,unmapped,activity id,0.60,absence.start_date,0.50,0.10,medium,activity id:0.60 | absence.start_date:0.50 | absence.type:0.50,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,ERLKZ,Completion Indicator for Line Item,KBLERLKZ,CHAR1_X,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,unmapped,journal_entry.line_item_number,0.60,,,0.60,medium,journal_entry.line_item_number:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,PAOBJNR,Profitability Segment Number (CO-PA),RKEOBJNR,RKEOBJNR,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,unmapped,journal_entry.id,0.60,account.owner_employee_id,0.50,0.10,medium,journal_entry.id:0.60 | account.owner_employee_id:0.50 | accounting.document_number:0.50,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,PROF_SEG_TYPE,Type of Profitability Segment,FINS_PROF_SEG_TYPE,FINS_PROF_SEG_TYPE,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,unmapped,activity id,0.60,absence.start_date,0.50,0.10,medium,activity id:0.60 | absence.start_date:0.50 | absence.type:0.50,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,LOGSYSO,Logical System of Object,LOGSYSO,LOGSYS,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,unmapped,audit.source_system,0.60,,,0.60,medium,audit.source_system:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,LOGSYSP,Logical system of partner object,LOGSYSP,LOGSYS,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,unmapped,audit.source_system,0.60,,,0.60,medium,audit.source_system:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,OBJNR_HK,Object Number of Origin Object,OBJNR_HK,J_OBJNR,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,unmapped,journal_entry.id,0.60,account.owner_employee_id,0.50,0.10,medium,journal_entry.id:0.60 | account.owner_employee_id:0.50 | accounting.document_number:0.50,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,AUFNR_ORG,Origin Order Number,AUFNR_HK,AUFNR,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,unmapped,journal_entry.id,0.60,account.owner_employee_id,0.50,0.10,medium,journal_entry.id:0.60 | account.owner_employee_id:0.50 | accounting.document_number:0.50,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,UKOSTL,Origin cost center,USP_KOSTL,KOSTL,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,weak_canonical_candidate,cost_center.id,0.60,cost_center.code,0.50,0.10,medium,cost_center.id:0.60 | cost_center.code:0.50,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,UPRCTR,Origin Profit Center,FINS_ORIGIN_PRCTR,PRCTR,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,weak_canonical_candidate,profit_center.id,0.60,,,0.60,medium,profit_center.id:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,ACCASTY,Object Type,J_OBART,J_OBART,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,unmapped,activity id,0.60,absence.start_date,0.50,0.10,medium,activity id:0.60 | absence.start_date:0.50 | absence.type:0.50,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,LSTAR,Activity Type,LSTAR,LSTAR,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,weak_canonical_candidate,activity id,0.60,absence.start_date,0.50,0.10,medium,activity id:0.60 | absence.start_date:0.50 | absence.type:0.50,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,PS_PSPID,Project definition,PS_PSPID,PS_PSPID,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,unmapped,project.id,0.60,,,0.60,medium,project.id:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,QMNUM,Notification Number,QMNUM,QMNUM,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,unmapped,journal_entry.id,0.60,account.owner_employee_id,0.50,0.10,medium,journal_entry.id:0.60 | account.owner_employee_id:0.50 | accounting.document_number:0.50,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,PACCASTY,Partner Object Type,CO_POBART,J_OBART,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,unmapped,activity id,0.60,absence.start_date,0.50,0.10,medium,activity id:0.60 | absence.start_date:0.50 | absence.type:0.50,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,PAUFNR,Partner order number,PAR_AUFNR,AUFNR,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,unmapped,journal_entry.id,0.60,account.owner_employee_id,0.50,0.10,medium,journal_entry.id:0.60 | account.owner_employee_id:0.50 | accounting.document_number:0.50,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,PPS_POSID,Partner Work Breakdown Structure Element,FCO_PAR_POSID,PS_POSID,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,weak_canonical_candidate,project.wbs_element_id,0.60,material.erp_material_number,0.50,0.10,medium,project.wbs_element_id:0.60 | material.erp_material_number:0.50 | material.id:0.50,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,PPS_PSPID,Partner Project,FCO_PAR_PSPID,PS_PSPID,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,weak_canonical_candidate,project.id,0.60,material.erp_material_number,0.50,0.10,medium,project.id:0.60 | material.erp_material_number:0.50 | material.id:0.50,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,PPAOBJNR,Partner profitability segment number (CO-PA),RKEPOBJ,RKEOBJNR,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,unmapped,journal_entry.id,0.60,account.owner_employee_id,0.50,0.10,medium,journal_entry.id:0.60 | account.owner_employee_id:0.50 | accounting.document_number:0.50,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,PNPLNR,Partner Project Network,PAR_NPLN,AUFNR,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,unmapped,project.id,0.60,,,0.60,medium,project.id:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,PNPLNR_VORGN,Partner Project Network Activity,PAR_VORNR_AUF,VORNR,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,unmapped,project.id,0.60,,,0.60,medium,project.id:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,CO_BUZEI1,Posting row of CO item in first additional valuation,FCO_BUZEI1,BUZEI,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,unmapped,journal_entry.line_item_number,0.60,,,0.60,medium,journal_entry.line_item_number:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,CO_BUZEI2,Posting row of CO item in second additional valuation,FCO_BUZEI2,BUZEI,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,unmapped,journal_entry.line_item_number,0.60,,,0.60,medium,journal_entry.line_item_number:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,CO_BUZEI5,Posting row of CO item in valuation view 5,FCO_BUZEI5,BUZEI,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,unmapped,journal_entry.line_item_number,0.60,,,0.60,medium,journal_entry.line_item_number:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,CO_BUZEI6,Posting row of CO item in valuation view 6,FCO_BUZEI6,BUZEI,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,unmapped,journal_entry.line_item_number,0.60,,,0.60,medium,journal_entry.line_item_number:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,CO_BUZEI7,Posting row of CO item in valuation view 7,FCO_BUZEI7,BUZEI,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,unmapped,journal_entry.line_item_number,0.60,,,0.60,medium,journal_entry.line_item_number:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,ILART,Maintenance activity type,ILA,ILART,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,weak_canonical_candidate,activity id,0.60,absence.start_date,0.50,0.10,medium,activity id:0.60 | absence.start_date:0.50 | absence.type:0.50,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,ARTPR,Priority Type,ARTPR,ARTPR,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,unmapped,activity id,0.60,absence.start_date,0.50,0.10,medium,activity id:0.60 | absence.start_date:0.50 | absence.type:0.50,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,MAUFNR,Number of Superior Order,MAUFNR,AUFNR,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,unmapped,journal_entry.id,0.60,account.owner_employee_id,0.50,0.10,medium,journal_entry.id:0.60 | account.owner_employee_id:0.50 | accounting.document_number:0.50,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,FKART,Billing Type,FKART,FKART,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,unmapped,activity id,0.60,absence.start_date,0.50,0.10,medium,activity id:0.60 | absence.start_date:0.50 | absence.type:0.50,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,WWDAT_PA,Valid To Date,RKEG_WWDAT,RKEG_WWDAT,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,weak_canonical_candidate,inventory_lot.manufacture_date,0.60,,,0.60,medium,inventory_lot.manufacture_date:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,FIPEX,Commitment Item,FM_FIPEX,FM_FIPEX,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,unmapped,journal_entry.line_item_number,0.60,,,0.60,medium,journal_entry.line_item_number:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,BDGT_CNSMPN_PERIOD,CC Fiscal Period for Budget Consumption Date,PSM_BDGT_CNSMPN_PERIOD,POPER,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,weak_canonical_candidate,fiscal_period.id,0.60,,,0.60,medium,fiscal_period.id:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,BDGT_CNSMPN_YEAR,CC Fiscal Year for Budget Consumption Date,PSM_BDGT_CNSMPN_YEAR,GJAHR,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,weak_canonical_candidate,fiscal_year.id,0.60,,,0.60,medium,fiscal_year.id:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,BDGT_CNSMPN_TYPE,Budget Consumption Type,PSM_BDGT_CNSMPN_TYPE,PSM_BDGT_CNSMPN_TYPE,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,unmapped,activity id,0.60,absence.start_date,0.50,0.10,medium,activity id:0.60 | absence.start_date:0.50 | absence.type:0.50,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,RBDGT_VLDTY_NBR,Budget Validity Number,GM_BDGT_VLDTY_NBR,GM_BDGT_VLDTY_NBR,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,unmapped,journal_entry.id,0.60,account.owner_employee_id,0.50,0.10,medium,journal_entry.id:0.60 | account.owner_employee_id:0.50 | accounting.document_number:0.50,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,KBLPOS,Earmarked Funds: Document Item,KBLPOS,KBLPOS,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,unmapped,journal_entry.line_item_number,0.60,,,0.60,medium,journal_entry.line_item_number:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,ETYPE,Equity type,JV_ETYPE,JV_ETYPE,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,unmapped,activity id,0.60,absence.start_date,0.50,0.10,medium,activity id:0.60 | absence.start_date:0.50 | absence.type:0.50,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,PRODPER,Production Month (Date to find period and year),JV_PRODPER,JV_PRODPER,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,weak_canonical_candidate,inventory_lot.manufacture_date,0.60,,,0.60,medium,inventory_lot.manufacture_date:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,SWENR,Business Entity Number,REBDBENO,REBDBENO,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,unmapped,journal_entry.id,0.60,account.owner_employee_id,0.50,0.10,medium,journal_entry.id:0.60 | account.owner_employee_id:0.50 | accounting.document_number:0.50,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,SGENR,Number of Building,REBDBUNO,REBDBUNO,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,knowledge_only,journal_entry.id,0.60,account.owner_employee_id,0.50,0.10,medium,journal_entry.id:0.60 | account.owner_employee_id:0.50 | accounting.document_number:0.50,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,SGRNR,Number of Land,REBDPRNO,REBDPRNO,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,unmapped,journal_entry.id,0.60,account.owner_employee_id,0.50,0.10,medium,journal_entry.id:0.60 | account.owner_employee_id:0.50 | accounting.document_number:0.50,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,SMENR,Number of Rental Object,REBDRONO,REBDRONO,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,unmapped,journal_entry.id,0.60,account.owner_employee_id,0.50,0.10,medium,journal_entry.id:0.60 | account.owner_employee_id:0.50 | accounting.document_number:0.50,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,PSGENR,Partner Building Number,FINS_PAR_SGENR,REBDBUNO,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,knowledge_only,journal_entry.id,0.60,account.owner_employee_id,0.50,0.10,medium,journal_entry.id:0.60 | account.owner_employee_id:0.50 | accounting.document_number:0.50,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,PSGRNR,Partner Land Number,FINS_PAR_SGRNR,REBDPRNO,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,unmapped,journal_entry.id,0.60,account.owner_employee_id,0.50,0.10,medium,journal_entry.id:0.60 | account.owner_employee_id:0.50 | accounting.document_number:0.50,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,PSMENR,Number of Partner Rental Unit,FINS_PAR_SMENR,REBDRONO,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,unmapped,journal_entry.id,0.60,account.owner_employee_id,0.50,0.10,medium,journal_entry.id:0.60 | account.owner_employee_id:0.50 | accounting.document_number:0.50,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,ACROBJTYPE,Type of the Accrual Object,ACR_OBJ_TYPE,ACR_OBJ_TYPE,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,unmapped,activity id,0.60,absence.start_date,0.50,0.10,medium,activity id:0.60 | absence.start_date:0.50 | absence.type:0.50,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,ACRLOGSYS,Logical System of the Accrual Object,ACR_LOGSYS,LOGSYS,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,unmapped,audit.source_system,0.60,,,0.60,medium,audit.source_system:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,VALOBJTYPE,Type of the Financial Valuation Object,VAL_OBJ_TYPE,VAL_OBJ_TYPE,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,unmapped,activity id,0.60,absence.start_date,0.50,0.10,medium,activity id:0.60 | absence.start_date:0.50 | absence.type:0.50,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,FUP_ACTION,Follow-up action for this Universal Journal Entry Line Item,FINS_ACDOC_FOLLOW_UP_ACTION,FINS_FOLLOW_UP_ACTION,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,weak_canonical_candidate,journal_entry.line_item_number,0.60,,,0.60,medium,journal_entry.line_item_number:0.60,context_enriched_unmapped_auto_candidate
S/4HANA,ACDOCA,MIG_SOURCE,Source of a migrated journal entry item,FINS_ACDOC_MIG_SOURCE,FINS_ACDOC_MIG_SOURCE,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,unmapped,journal_entry.line_item_number,0.60,,,0.60,medium,journal_entry.line_item_number:0.60,context_enriched_unmapped_auto_candidate
HR,PA0000,OBJPS,Object Identification,OBJPS,OBJPS,"HR Master Record — Infotype 0000 (Actions) Personnel actions (hire, transfer, term). HR Human Resources",unmapped,employee.id,0.60,absence.start_date,0.50,0.10,medium,employee.id:0.60 | absence.start_date:0.50 | account.id:0.50,context_enriched_unmapped_auto_candidate
HR,PA0000,AEDTM,Last Changed On,AEDAT,DATUM,"HR Master Record — Infotype 0000 (Actions) Personnel actions (hire, transfer, term). HR Human Resources",weak_canonical_candidate,document.changed_date,0.60,,,0.60,medium,document.changed_date:0.60,context_enriched_unmapped_auto_candidate
HR,PA0000,PREAS,Reason for Changing Master Data,PREAS,PREAS,"HR Master Record — Infotype 0000 (Actions) Personnel actions (hire, transfer, term). HR Human Resources",unmapped,employee.employment_status,0.60,absence.end_date,0.50,0.10,medium,employee.employment_status:0.60 | absence.end_date:0.50 | address.country:0.50,context_enriched_unmapped_auto_candidate
HR,PA0000,GRPVL,Grouping Value for Personnel Assignments,PCCE_GPVAL,PCCE_GPVAL,"HR Master Record — Infotype 0000 (Actions) Personnel actions (hire, transfer, term). HR Human Resources",weak_canonical_candidate,invoice.amount,0.60,,,0.60,medium,invoice.amount:0.60,context_enriched_unmapped_auto_candidate
HR,PA0000,MASSN,Action Type,MASSN,MASSN,"HR Master Record — Infotype 0000 (Actions) Personnel actions (hire, transfer, term). HR Human Resources",knowledge_only,activity id,0.60,absence.start_date,0.50,0.10,medium,activity id:0.60 | absence.start_date:0.50 | absence.type:0.50,context_enriched_unmapped_auto_candidate
HR,PA0000,MASSG,Reason for Action,MASSG,MASSG,"HR Master Record — Infotype 0000 (Actions) Personnel actions (hire, transfer, term). HR Human Resources",unmapped,employee.employment_status,0.60,absence.end_date,0.50,0.10,medium,employee.employment_status:0.60 | absence.end_date:0.50 | address.country:0.50,context_enriched_unmapped_auto_candidate
HR,PA0006,OBJPS,Object Identification,OBJPS,OBJPS,HR Master Record — Infotype 0006 (Addresses) Permanent / mailing addresses. HR Human Resources,unmapped,employee.id,0.60,absence.start_date,0.50,0.10,medium,employee.id:0.60 | absence.start_date:0.50 | account.id:0.50,context_enriched_unmapped_auto_candidate
HR,PA0006,AEDTM,Last Changed On,AEDAT,DATUM,HR Master Record — Infotype 0006 (Addresses) Permanent / mailing addresses. HR Human Resources,weak_canonical_candidate,document.changed_date,0.60,,,0.60,medium,document.changed_date:0.60,context_enriched_unmapped_auto_candidate
HR,PA0006,GRPVL,Grouping Value for Personnel Assignments,PCCE_GPVAL,PCCE_GPVAL,HR Master Record — Infotype 0006 (Addresses) Permanent / mailing addresses. HR Human Resources,weak_canonical_candidate,invoice.amount,0.60,,,0.60,medium,invoice.amount:0.60,context_enriched_unmapped_auto_candidate
HR,PA0006,POSTA,Identification of an apartment in a building,PAD_POSTA,PAD_HSNMR,HR Master Record — Infotype 0006 (Addresses) Permanent / mailing addresses. HR Human Resources,unmapped,employee.id,0.60,absence.start_date,0.50,0.10,medium,employee.id:0.60 | absence.start_date:0.50 | account.id:0.50,context_enriched_unmapped_auto_candidate
HR,PA0006,COM01,Communication Type,COMKY,COMKY,HR Master Record — Infotype 0006 (Addresses) Permanent / mailing addresses. HR Human Resources,unmapped,activity id,0.60,absence.start_date,0.50,0.10,medium,activity id:0.60 | absence.start_date:0.50 | absence.type:0.50,context_enriched_unmapped_auto_candidate
HR,PA0006,COM02,Communication Type,COMKY,COMKY,HR Master Record — Infotype 0006 (Addresses) Permanent / mailing addresses. HR Human Resources,unmapped,activity id,0.60,absence.start_date,0.50,0.10,medium,activity id:0.60 | absence.start_date:0.50 | absence.type:0.50,context_enriched_unmapped_auto_candidate
HR,PA0006,COM03,Communication Type,COMKY,COMKY,HR Master Record — Infotype 0006 (Addresses) Permanent / mailing addresses. HR Human Resources,unmapped,activity id,0.60,absence.start_date,0.50,0.10,medium,activity id:0.60 | absence.start_date:0.50 | absence.type:0.50,context_enriched_unmapped_auto_candidate
HR,PA0006,COM04,Communication Type,COMKY,COMKY,HR Master Record — Infotype 0006 (Addresses) Permanent / mailing addresses. HR Human Resources,unmapped,activity id,0.60,absence.start_date,0.50,0.10,medium,activity id:0.60 | absence.start_date:0.50 | absence.type:0.50,context_enriched_unmapped_auto_candidate
HR,PA0006,COM05,Communication Type,COMKY,COMKY,HR Master Record — Infotype 0006 (Addresses) Permanent / mailing addresses. HR Human Resources,unmapped,activity id,0.60,absence.start_date,0.50,0.10,medium,activity id:0.60 | absence.start_date:0.50 | absence.type:0.50,context_enriched_unmapped_auto_candidate
