concept_id,system,object_name,field_name,category,object_description,field_description,note
profit_center.id,SAP,BSAK,PRCTR,profit_center,Vendor Cleared Items AP cleared items index. FI Financial Accounting,Profit Center,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=FI; mode=context_only
payment.reference,SAP,BSAK,KIDNO,payment,Vendor Cleared Items AP cleared items index. FI Financial Accounting,Payment Reference,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=FI; mode=context_only
company.id,SAP,ANLA,BUKRS,company,Asset Master Record Master asset and sub-asset data. FI Financial Accounting,Company Code,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=FI; mode=context_only
asset.id,SAP,ANLA,ANLN1,asset,Asset Master Record Master asset and sub-asset data. FI Financial Accounting,Main Asset Number,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=FI; mode=context_only
audit.created_by,SAP,ANLA,ERNAM,audit,Asset Master Record Master asset and sub-asset data. FI Financial Accounting,Name of Person Responsible for Creating the Object,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=FI; mode=context_only
document.created_date,SAP,ANLA,ERDAT,document,Asset Master Record Master asset and sub-asset data. FI Financial Accounting,Record Created On,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=FI; mode=context_only
audit.changed_by,SAP,ANLA,AENAM,audit,Asset Master Record Master asset and sub-asset data. FI Financial Accounting,Name of Person Who Changed Object,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=FI; mode=context_only
document.changed_date,SAP,ANLA,AEDAT,document,Asset Master Record Master asset and sub-asset data. FI Financial Accounting,Changed On,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=FI; mode=context_only
supplier.id,SAP,ANLA,LIFNR,supplier,Asset Master Record Master asset and sub-asset data. FI Financial Accounting,Account number of vendor (other key word),source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=FI; mode=context_only
address.country_code,SAP,ANLA,LAND1,address,Asset Master Record Master asset and sub-asset data. FI Financial Accounting,Asset's Country/Region of Origin,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=FI; mode=context_only
material.base_uom_code,SAP,ANLA,MEINS,material,Asset Master Record Master asset and sub-asset data. FI Financial Accounting,Base Unit of Measure,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=FI; mode=context_only
bom.quantity,SAP,ANLA,MENGE,bom,Asset Master Record Master asset and sub-asset data. FI Financial Accounting,Quantity,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=FI; mode=context_only
customer.language_code,SAP,ANLA,SPRAS,customer,Asset Master Record Master asset and sub-asset data. FI Financial Accounting,Language Key,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=FI; mode=context_only
asset.description,SAP,ANLA,TXT50,asset,Asset Master Record Master asset and sub-asset data. FI Financial Accounting,Asset Description,source=sap_full_inventory_classification; confidence=high; reason=description_alias_match; module=FI; mode=context_only
sales_order.line_item_number,SAP,ANLA,POSNR,sales_order,Asset Master Record Master asset and sub-asset data. FI Financial Accounting,WBS element investment project,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=FI; mode=context_only
asset.serial_number,SAP,ANLA,SERNR,asset,Asset Master Record Master asset and sub-asset data. FI Financial Accounting,Serial number,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=FI; mode=context_only
company.id,SAP,ANLC,BUKRS,company,Asset Value Fields (Annual) Cumulative depreciation and book values per year/depreciation area. FI Financial Accounting,Company Code,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=FI; mode=context_only
asset.id,SAP,ANLC,ANLN1,asset,Asset Value Fields (Annual) Cumulative depreciation and book values per year/depreciation area. FI Financial Accounting,Main Asset Number,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=FI; mode=context_only
fiscal_year.id,SAP,ANLC,GJAHR,fiscal_year,Asset Value Fields (Annual) Cumulative depreciation and book values per year/depreciation area. FI Financial Accounting,Fiscal Year,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=FI; mode=context_only
accounting.document_number,SAP,COBK,BELNR,accounting,CO Document Header Header for CO postings (linked to COEP). CO Controlling,Document Number,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=CO; mode=context_only
fiscal_year.id,SAP,COBK,GJAHR,fiscal_year,CO Document Header Header for CO postings (linked to COEP). CO Controlling,Fiscal Year,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=CO; mode=context_only
accounting.posting_date,SAP,COBK,BUDAT,accounting,CO Document Header Header for CO postings (linked to COEP). CO Controlling,Posting Date,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=CO; mode=context_only
audit.created_by,SAP,COBK,USNAM,audit,CO Document Header Header for CO postings (linked to COEP). CO Controlling,User Name,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=CO; mode=context_only
journal_entry.reference,SAP,COBK,REFBN,journal_entry,CO Document Header Header for CO postings (linked to COEP). CO Controlling,Reference Document Number,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=CO; mode=context_only
accounting.document_number,SAP,COEP,BELNR,accounting,CO Object: Line Items (by Period) Actual line items in Controlling. CO Controlling,Document Number,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=CO; mode=context_only
journal_entry.line_item_number,SAP,COEP,BUZEI,journal_entry,CO Object: Line Items (by Period) Actual line items in Controlling. CO Controlling,Posting Row,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=CO; mode=context_only
fiscal_year.id,SAP,COEP,GJAHR,fiscal_year,CO Object: Line Items (by Period) Actual line items in Controlling. CO Controlling,Fiscal Year,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=CO; mode=context_only
material.base_uom_code,SAP,COEP,MEINH,material,CO Object: Line Items (by Period) Actual line items in Controlling. CO Controlling,Unit of Measure,source=sap_full_inventory_classification; confidence=high; reason=description_alias_match; module=CO; mode=context_only
plant.id,SAP,COEP,WERKS,plant,CO Object: Line Items (by Period) Actual line items in Controlling. CO Controlling,Plant,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=CO; mode=context_only
material.erp_material_number,SAP,COEP,MATNR,material,CO Object: Line Items (by Period) Actual line items in Controlling. CO Controlling,Material Number,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=CO; mode=context_only
purchase_order.id,SAP,COEP,EBELN,purchase_order,CO Object: Line Items (by Period) Actual line items in Controlling. CO Controlling,Purchasing Document Number,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=CO; mode=context_only
purchase_order.line_item_number,SAP,COEP,EBELP,purchase_order,CO Object: Line Items (by Period) Actual line items in Controlling. CO Controlling,Item Number of Purchasing Document,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=CO; mode=context_only
contact.id,SAP,COEP,PERNR,contact,CO Object: Line Items (by Period) Actual line items in Controlling. CO Controlling,Personnel Number,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=CO; mode=context_only
company.id,SAP,COEP,BUKRS,company,CO Object: Line Items (by Period) Actual line items in Controlling. CO Controlling,Company Code,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=CO; mode=context_only
sales_order.line_item_number,SAP,COEP,POSNR,sales_order,CO Object: Line Items (by Period) Actual line items in Controlling. CO Controlling,Accounting Document Line Item Number,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=CO; mode=context_only
profit_center.id,SAP,COEP,PRCTR,profit_center,CO Object: Line Items (by Period) Actual line items in Controlling. CO Controlling,Profit Center,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=CO; mode=context_only
cost_center.id,SAP,COEP,KOSTL,cost_center,CO Object: Line Items (by Period) Actual line items in Controlling. CO Controlling,Cost Center,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=CO; mode=context_only
production_order.id,SAP,COEP,AUFNR,production_order,CO Object: Line Items (by Period) Actual line items in Controlling. CO Controlling,Order Number,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=CO; mode=context_only
project.id,SAP,COEP,PSPID,project,CO Object: Line Items (by Period) Actual line items in Controlling. CO Controlling,Project definition,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=CO; mode=context_only
invoice.number,SAP,COEP,VBELN,invoice,CO Object: Line Items (by Period) Actual line items in Controlling. CO Controlling,Sales Document,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=CO; mode=context_only
fiscal_year.id,SAP,COSP,GJAHR,fiscal_year,CO Object: Cost Totals — External Postings Aggregated cost totals (primary). CO Controlling,Fiscal Year,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=CO; mode=context_only
material.base_uom_code,SAP,COSP,MEINH,material,CO Object: Cost Totals — External Postings Aggregated cost totals (primary). CO Controlling,Unit of Measure,source=sap_full_inventory_classification; confidence=high; reason=description_alias_match; module=CO; mode=context_only
company.id,SAP,COSP,BUKRS,company,CO Object: Cost Totals — External Postings Aggregated cost totals (primary). CO Controlling,Company Code,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=CO; mode=context_only
quote.valid_from_date,SAP,CSKB,DATAB,quote,Cost Elements (Controlling Area) Cost-element master at controlling-area level. CO Controlling,Valid-From Date,source=sap_full_inventory_classification; confidence=high; reason=description_alias_match; module=CO; mode=context_only
document.created_date,SAP,CSKB,ERSDA,document,Cost Elements (Controlling Area) Cost-element master at controlling-area level. CO Controlling,Entered On,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=CO; mode=context_only
cost_center.id,SAP,CSKB,KOSTL,cost_center,Cost Elements (Controlling Area) Cost-element master at controlling-area level. CO Controlling,Cost Center,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=CO; mode=context_only
production_order.id,SAP,CSKB,AUFNR,production_order,Cost Elements (Controlling Area) Cost-element master at controlling-area level. CO Controlling,Order Number,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=CO; mode=context_only
profit_center.id,SAP,CEPC,PRCTR,profit_center,Profit Center Master Data Profit center master. CO Controlling,Profit Center,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=CO; mode=context_only
quote.valid_from_date,SAP,CEPC,DATAB,quote,Profit Center Master Data Profit center master. CO Controlling,Valid-From Date,source=sap_full_inventory_classification; confidence=high; reason=description_alias_match; module=CO; mode=context_only
document.created_date,SAP,CEPC,ERSDA,document,Profit Center Master Data Profit center master. CO Controlling,Entered On,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=CO; mode=context_only
employee.department,SAP,CEPC,ABTEI,employee,Profit Center Master Data Profit center master. CO Controlling,Department,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=CO; mode=context_only
accounting.document_currency_code,SAP,CEPC,WAERS,accounting,Profit Center Master Data Profit center master. CO Controlling,Currency Key,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=CO; mode=context_only
address.country_code,SAP,CEPC,LAND1,address,Profit Center Master Data Profit center master. CO Controlling,Country/Region Key,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=CO; mode=context_only
case.subject,SAP,CEPC,ANRED,case,Profit Center Master Data Profit center master. CO Controlling,Title,source=sap_full_inventory_classification; confidence=high; reason=description_alias_match; module=CO; mode=context_only
contact.name,SAP,CEPC,NAME1,contact,Profit Center Master Data Profit center master. CO Controlling,Name 1,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=CO; mode=context_only
supplier.address,SAP,CEPC,ORT01,supplier,Profit Center Master Data Profit center master. CO Controlling,City,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=CO; mode=context_only
address.line1,SAP,CEPC,STRAS,address,Profit Center Master Data Profit center master. CO Controlling,Street and House Number,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=CO; mode=context_only
address.postal_code,SAP,CEPC,PSTLZ,address,Profit Center Master Data Profit center master. CO Controlling,Postal Code,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=CO; mode=context_only
customer.language_code,SAP,CEPC,SPRAS,customer,Profit Center Master Data Profit center master. CO Controlling,Language Key,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=CO; mode=context_only
contact.phone,SAP,CEPC,TELF1,contact,Profit Center Master Data Profit center master. CO Controlling,First telephone number,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=CO; mode=context_only
company.id,SAP,CEPC,BUKRS,company,Profit Center Master Data Profit center master. CO Controlling,Company Code,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=CO; mode=context_only
supplier.region_code,SAP,CEPC,REGIO,supplier,Profit Center Master Data Profit center master. CO Controlling,"Region (State, Province, County)",source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=CO; mode=context_only
material.erp_material_number,SAP,MAST,MATNR,material,Material to BOM Link Assigns BOMs to material/plant/usage. PP Production Planning,Material Number,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PP; mode=context_only
plant.id,SAP,MAST,WERKS,plant,Material to BOM Link Assigns BOMs to material/plant/usage. PP Production Planning,Plant,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PP; mode=context_only
bom.id,SAP,MAST,STLNR,bom,Material to BOM Link Assigns BOMs to material/plant/usage. PP Production Planning,Bill of Material,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PP; mode=context_only
document.changed_date,SAP,MAST,AEDAT,document,Material to BOM Link Assigns BOMs to material/plant/usage. PP Production Planning,Last Changed On,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PP; mode=context_only
audit.changed_by,SAP,MAST,AENAM,audit,Material to BOM Link Assigns BOMs to material/plant/usage. PP Production Planning,Name of Person Who Changed Object,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PP; mode=context_only
bom.id,SAP,STKO,STLNR,bom,"BOM Header BOM header (base qty, status). PP Production Planning",Bill of Material,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PP; mode=context_only
material.deletion_mark,SAP,STKO,LOEKZ,material,"BOM Header BOM header (base qty, status). PP Production Planning",Deletion flag for BOMs,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PP; mode=context_only
document.changed_date,SAP,STKO,AEDAT,document,"BOM Header BOM header (base qty, status). PP Production Planning",Last Changed On,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PP; mode=context_only
audit.changed_by,SAP,STKO,AENAM,audit,"BOM Header BOM header (base qty, status). PP Production Planning",Name of Person Who Changed Object,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PP; mode=context_only
bom.id,SAP,STPO,STLNR,bom,BOM Item BOM components and quantities. PP Production Planning,Bill of Material,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PP; mode=context_only
document.changed_date,SAP,STPO,AEDAT,document,BOM Item BOM components and quantities. PP Production Planning,Last Changed On,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PP; mode=context_only
audit.changed_by,SAP,STPO,AENAM,audit,BOM Item BOM components and quantities. PP Production Planning,Name of Person Who Changed Object,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PP; mode=context_only
bom.component,SAP,STPO,IDNRK,bom,BOM Item BOM components and quantities. PP Production Planning,BOM component,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PP; mode=context_only
sales_order.line_item_number,SAP,STPO,POSNR,sales_order,BOM Item BOM components and quantities. PP Production Planning,BOM Item Number,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PP; mode=context_only
material.base_uom_code,SAP,STPO,MEINS,material,BOM Item BOM components and quantities. PP Production Planning,Component Unit of Measure,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PP; mode=context_only
bom.quantity,SAP,STPO,MENGE,bom,BOM Item BOM components and quantities. PP Production Planning,Component Quantity,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PP; mode=context_only
purchasing_group.id,SAP,STPO,EKGRP,purchasing_group,BOM Item BOM components and quantities. PP Production Planning,Purchasing Group,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PP; mode=context_only
supplier.id,SAP,STPO,LIFNR,supplier,BOM Item BOM components and quantities. PP Production Planning,Account Number of Supplier,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PP; mode=context_only
price.unit,SAP,STPO,PEINH,price,BOM Item BOM components and quantities. PP Production Planning,Price unit,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PP; mode=context_only
accounting.document_currency_code,SAP,STPO,WAERS,accounting,BOM Item BOM components and quantities. PP Production Planning,Currency Key,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PP; mode=context_only
material.raw_material_group_id,SAP,STPO,MATKL,material,BOM Item BOM components and quantities. PP Production Planning,Material Group,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PP; mode=context_only
document.type,SAP,STPO,DOKAR,document,BOM Item BOM components and quantities. PP Production Planning,Document Type,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PP; mode=context_only
purchasing_organization.id,SAP,STPO,EKORG,purchasing_organization,BOM Item BOM components and quantities. PP Production Planning,Purchasing Organization,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PP; mode=context_only
storage_location.id,SAP,STPO,LGORT,storage_location,BOM Item BOM components and quantities. PP Production Planning,Issue Location for Production Order,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PP; mode=context_only
material.deletion_mark,SAP,PLKO,LOEKZ,material,Routing Header (Task List) Routing/task list header. PP Production Planning,Deletion Indicator,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PP; mode=context_only
document.changed_date,SAP,PLKO,AEDAT,document,Routing Header (Task List) Routing/task list header. PP Production Planning,Last Changed On,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PP; mode=context_only
audit.changed_by,SAP,PLKO,AENAM,audit,Routing Header (Task List) Routing/task list header. PP Production Planning,Name of Person Who Changed Object,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PP; mode=context_only
plant.id,SAP,PLKO,WERKS,plant,Routing Header (Task List) Routing/task list header. PP Production Planning,Plant,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PP; mode=context_only
bom.id,SAP,PLKO,STLNR,bom,Routing Header (Task List) Routing/task list header. PP Production Planning,Bill of Material,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PP; mode=context_only
material.deletion_mark,SAP,PLPO,LOEKZ,material,"Routing Operations Operations within a routing (work center, std times). PP Production Planning",Deletion Indicator,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PP; mode=context_only
document.changed_date,SAP,PLPO,AEDAT,document,"Routing Operations Operations within a routing (work center, std times). PP Production Planning",Last Changed On,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PP; mode=context_only
audit.changed_by,SAP,PLPO,AENAM,audit,"Routing Operations Operations within a routing (work center, std times). PP Production Planning",Name of Person Who Changed Object,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PP; mode=context_only
production_operation.number,SAP,PLPO,VORNR,production_operation,"Routing Operations Operations within a routing (work center, std times). PP Production Planning",Operation/Activity Number,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PP; mode=context_only
plant.id,SAP,PLPO,WERKS,plant,"Routing Operations Operations within a routing (work center, std times). PP Production Planning",Plant,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PP; mode=context_only
supplier.id,SAP,PLPO,LIFNR,supplier,"Routing Operations Operations within a routing (work center, std times). PP Production Planning",Account Number of Supplier,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PP; mode=context_only
price.unit,SAP,PLPO,PEINH,price,"Routing Operations Operations within a routing (work center, std times). PP Production Planning",Price unit,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PP; mode=context_only
accounting.document_currency_code,SAP,PLPO,WAERS,accounting,"Routing Operations Operations within a routing (work center, std times). PP Production Planning",Currency Key,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PP; mode=context_only
purchasing_organization.id,SAP,PLPO,EKORG,purchasing_organization,"Routing Operations Operations within a routing (work center, std times). PP Production Planning",Purchasing Organization,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PP; mode=context_only
purchasing_group.id,SAP,PLPO,EKGRP,purchasing_group,"Routing Operations Operations within a routing (work center, std times). PP Production Planning",Purchasing Group for External Processing Activity,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PP; mode=context_only
material.raw_material_group_id,SAP,PLPO,MATKL,material,"Routing Operations Operations within a routing (work center, std times). PP Production Planning",Material Group,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PP; mode=context_only
company.id,SAP,PLPO,BUKRS,company,"Routing Operations Operations within a routing (work center, std times). PP Production Planning",Company Code,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PP; mode=context_only
contract.id,SAP,PLPO,VERTN,contract,"Routing Operations Operations within a routing (work center, std times). PP Production Planning","Distr.cap.reqmts (plant maint.,process order, network)",source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PP; mode=context_only
purchase_order.id,SAP,PLPO,EBELN,purchase_order,"Routing Operations Operations within a routing (work center, std times). PP Production Planning",Purchasing Document Number,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PP; mode=context_only
purchase_order.line_item_number,SAP,PLPO,EBELP,purchase_order,"Routing Operations Operations within a routing (work center, std times). PP Production Planning",Item Number of Purchasing Document,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PP; mode=context_only
equipment.id,SAP,PLPO,EQUNR,equipment,"Routing Operations Operations within a routing (work center, std times). PP Production Planning",Equipment Number,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PP; mode=context_only
employee.hire_date,SAP,CRHD,BEGDA,employee,"Work Center Header Work center master (capacity, costing). PP Production Planning",Start Date,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PP; mode=context_only
employee.termination_date,SAP,CRHD,ENDDA,employee,"Work Center Header Work center master (capacity, costing). PP Production Planning",End Date,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PP; mode=context_only
work_center.id,SAP,CRHD,ARBPL,work_center,"Work Center Header Work center master (capacity, costing). PP Production Planning",Work Center,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PP; mode=context_only
plant.id,SAP,CRHD,WERKS,plant,"Work Center Header Work center master (capacity, costing). PP Production Planning",Plant,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PP; mode=context_only
material.deletion_mark,SAP,CRHD,LVORM,material,"Work Center Header Work center master (capacity, costing). PP Production Planning",Deletion flag for work center,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PP; mode=context_only
supplier.id,SAP,CRHD,LIFNR,supplier,"Work Center Header Work center master (capacity, costing). PP Production Planning",Account Number of Supplier,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PP; mode=context_only
purchase_order.id,SAP,CRHD,EBELN_EXT,purchase_order,"Work Center Header Work center master (capacity, costing). PP Production Planning",Purchasing Document Number,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PP; mode=context_only
material.raw_material_group_id,SAP,CRHD,MATKL_EXT,material,"Work Center Header Work center master (capacity, costing). PP Production Planning",Material Group,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PP; mode=context_only
production_order.id,SAP,AFKO,AUFNR,production_order,"Production Order Header Order qty (GAMNG), basic dates, material. PP Production Planning",Order Number,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PP; mode=context_only
production_order.actual_start_date,SAP,AFKO,GSTRI,production_order,"Production Order Header Order qty (GAMNG), basic dates, material. PP Production Planning",Actual start date,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PP; mode=context_only
manufacturing_order.quantity,SAP,AFKO,GAMNG,manufacturing_order,"Production Order Header Order qty (GAMNG), basic dates, material. PP Production Planning",Total Order Quantity,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PP; mode=context_only
base_uom.code,SAP,AFKO,GMEIN,base_uom,"Production Order Header Order qty (GAMNG), basic dates, material. PP Production Planning",Base Unit of Measure,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PP; mode=context_only
material.number,SAP,AFKO,PLNBEZ,material,"Production Order Header Order qty (GAMNG), basic dates, material. PP Production Planning",Material Number,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PP; mode=context_only
material.number,SAP,AFKO,STLBEZ,material,"Production Order Header Order qty (GAMNG), basic dates, material. PP Production Planning",Material Number,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PP; mode=context_only
bom.id,SAP,AFKO,STLNR,bom,"Production Order Header Order qty (GAMNG), basic dates, material. PP Production Planning",Bill of Material,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PP; mode=context_only
base_uom.code,SAP,AFKO,SBMEH,base_uom,"Production Order Header Order qty (GAMNG), basic dates, material. PP Production Planning",Base Unit of Measure,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PP; mode=context_only
quality_inspection.id,SAP,AFKO,PRUEFLOS,quality_inspection,"Production Order Header Order qty (GAMNG), basic dates, material. PP Production Planning",Inspection Lot Number,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PP; mode=context_only
base_uom.code,SAP,AFKO,BMEINS,base_uom,"Production Order Header Order qty (GAMNG), basic dates, material. PP Production Planning",Base Unit of Measure,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PP; mode=context_only
production_order.id,SAP,AFPO,AUFNR,production_order,"Production Order Item Order item (material, plant). PP Production Planning",Order Number,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PP; mode=context_only
sales_order.line_item_number,SAP,AFPO,POSNR,sales_order,"Production Order Item Order item (material, plant). PP Production Planning",Order item number,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PP; mode=context_only
planned_order.id,SAP,AFPO,PLNUM,planned_order,"Production Order Item Order item (material, plant). PP Production Planning",Planned Order,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PP; mode=context_only
make_or_buy.indicator,SAP,AFPO,BESKZ,make_or_buy,"Production Order Item Order item (material, plant). PP Production Planning",Procurement Type,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PP; mode=context_only
material.base_uom_code,SAP,AFPO,MEINS,material,"Production Order Item Order item (material, plant). PP Production Planning",Base Unit of Measure,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PP; mode=context_only
material.erp_material_number,SAP,AFPO,MATNR,material,"Production Order Item Order item (material, plant). PP Production Planning",Material Number for Order,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PP; mode=context_only
storage_location.id,SAP,AFPO,LGORT,storage_location,"Production Order Item Order item (material, plant). PP Production Planning",Storage Location,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PP; mode=context_only
asset.serial_number,SAP,AFPO,SERNR,asset,"Production Order Item Order item (material, plant). PP Production Planning",BOM explosion number,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PP; mode=context_only
plant.id,SAP,AFPO,DWERK,plant,"Production Order Item Order item (material, plant). PP Production Planning",Plant,source=sap_full_inventory_classification; confidence=high; reason=direct_alias_match; module=PP; mode=context_only
